player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Rayane Bounida;Ajax;2526;NED-Eredivisie;BEL;FW;19;2006;22;9;832;9,2;1;5;6;1;0;0;4;0;0,11;0,54;0,65;0,11;0,65;BEL;FW;19;2006;9,2;1;37;10;27,0;4,0;1,08;0,03;0,1;0;0;BEL;FW;19;2006;22;832;38;27,2;9,2;9;68;1;13;17;8;1,55;18;12;6;0,65;0,04;BEL;FW;19;2006;9,2;4;0;0;12;22;0;57;5;6;0;;;;;;;;;;;;;;;;;;;;;;;
Raúl Moro;Ajax;2526;NED-Eredivisie;ESP;MF,FW;22;2002;14;7;562;6,2;0;1;1;0;0;0;1;0;0,0;0,16;0,16;0,0;0,16;ESP;MF,FW;22;2002;6,2;0;9;5;55,6;1,44;0,8;0,0;0,0;0;0;ESP;MF,FW;22;2002;14;562;40;18,4;6,2;7;65;0;7;15;5;1,5;11;9;2;0,32;-0,36;ESP;MF,FW;22;2002;6,2;1;0;0;3;2;3;39;3;2;0;;;;;;;;;;;;;;;;;;;;;;;
Remko Pasveer;Ajax;2526;NED-Eredivisie;NED;GK;41;1983;4;4;360;4,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;GK;41;1983;4,0;0;0;0;;0,0;0,0;;;0;0;NED;GK;41;1983;4;360;90;11,8;4,0;4;90;4;0;;16;1,0;6;7;-1;-0,25;-0,98;NED;GK;41;1983;4,0;0;0;0;0;0;0;0;0;0;0;NED;GK;41;1983;4;4;360;4,0;7;1,75;22;15;68,2;1;1;2;0;0,0;1;1;0;0;0,0
Ryan van de Pavert;Ajax;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;DF;19;2006;0;;;;;0;;0;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sean Steur;Ajax;2526;NED-Eredivisie;NED;MF;17;2008;19;14;1129;12,5;1;1;2;1;0;0;2;0;0,08;0,08;0,16;0,08;0,16;NED;MF;17;2008;12,5;1;15;8;53,3;1,2;0,64;0,07;0,13;0;0;NED;MF;17;2008;19;1129;59;36,9;12,5;14;74;2;5;18;6;1,71;25;17;8;0,64;0,03;NED;MF;17;2008;12,5;2;0;0;6;12;0;2;7;11;0;;;;;;;;;;;;;;;;;;;;;;;
Steven Berghuis;Ajax;2526;NED-Eredivisie;NED;FW,MF;33;1991;19;14;1134;12,6;4;2;6;4;0;0;3;0;0,32;0,16;0,48;0,32;0,48;NED;FW,MF;33;1991;12,6;4;41;16;39,0;3,25;1,27;0,1;0,25;0;0;NED;FW,MF;33;1991;19;1134;60;37,1;12,6;14;74;3;5;20;2;1,62;24;8;16;1,27;1,04;NED;FW,MF;33;1991;12,6;3;0;0;8;11;2;67;8;9;0;;;;;;;;;;;;;;;;;;;;;;;
Takehiro Tomiyasu;Ajax;2526;NED-Eredivisie;JPN;DF;26;1998;7;2;207;2,3;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;JPN;DF;26;1998;2,3;0;1;0;0,0;0,43;0,0;0,0;;0;0;JPN;DF;26;1998;7;207;30;6,8;2,3;2;70;0;5;13;6;1,56;3;0;3;1,3;0,74;JPN;DF;26;1998;2,3;0;1;0;2;2;0;0;6;2;0;;;;;;;;;;;;;;;;;;;;;;;
Tijn Peters;Ajax;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;MF;23;2002;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Valentijn Velde;Ajax;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;GK;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vitezslav Jaros;Ajax;2526;NED-Eredivisie;CZE;GK;24;2001;19;19;1710;19,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;CZE;GK;24;2001;19,0;0;0;0;;0,0;0,0;;;0;0;CZE;GK;24;2001;19;1710;90;55,9;19,0;19;90;19;0;;4;2,0;40;23;17;0,89;0,63;CZE;GK;24;2001;19,0;1;0;0;0;3;0;0;1;0;0;CZE;GK;24;2001;19;19;1710;19,0;23;1,21;85;62;72,9;10;8;1;5;26,3;3;3;0;0;0,0
Wout Weghorst;Ajax;2526;NED-Eredivisie;NED;FW;32;1992;27;20;1784;19,8;8;4;12;8;0;0;6;0;0,4;0,2;0,61;0,4;0,61;NED;FW;32;1992;19,8;8;51;17;33,3;2,57;0,86;0,16;0,47;0;0;NED;FW;32;1992;27;1784;66;58,3;19,8;20;83;15;7;17;0;1,62;32;25;7;0,35;-0,63;NED;FW;32;1992;19,8;6;0;0;29;31;17;4;3;6;0;;;;;;;;;;;;;;;;;;;;;;;
Youri Baas;Ajax;2526;NED-Eredivisie;NED;DF;22;2003;31;31;2759;30,7;4;1;5;4;0;0;4;1;0,13;0,03;0,16;0,13;0,16;NED;DF;22;2003;30,7;4;16;7;43,8;0,52;0,23;0,25;0,57;0;0;NED;DF;22;2003;31;2759;89;90,2;30,7;31;89;30;0;;0;1,61;56;38;18;0,59;-0,31;NED;DF;22;2003;30,7;4;1;1;27;37;1;3;33;32;1;;;;;;;;;;;;;;;;;;;;;;;
Youri Regeer;Ajax;2526;NED-Eredivisie;NED;MF,DF;21;2003;25;21;1689;18,8;0;2;2;0;0;0;6;0;0,0;0,11;0,11;0,0;0,11;NED;MF,DF;21;2003;18,8;0;10;2;20,0;0,53;0,11;0,0;0,0;0;0;NED;MF,DF;21;2003;25;1689;68;55,2;18,8;21;76;9;4;24;3;1,78;34;17;17;0,91;0,64;NED;MF,DF;21;2003;18,8;6;0;0;18;18;0;16;23;32;0;;;;;;;;;;;;;;;;;;;;;;;
Adam Carlén;Excelsior;2526;NED-Eredivisie;SWE;MF;25;2000;25;12;1229;13,7;0;1;1;0;0;0;5;0;0,0;0,07;0,07;0,0;0,07;SWE;MF;25;2000;13,7;0;8;1;12,5;0,59;0,07;0,0;0,0;0;0;SWE;MF;25;2000;25;1229;49;40,2;13,7;12;85;7;13;16;9;1,28;11;26;-15;-1,1;-1,2;SWE;MF;25;2000;13,7;5;0;0;22;9;1;2;10;20;0;;;;;;;;;;;;;;;;;;;;;;;
Arthur Zagre;Excelsior;2526;NED-Eredivisie;BFA;DF;23;2001;30;27;2384;26,5;4;2;6;3;1;2;7;1;0,15;0,08;0,23;0,11;0,19;BFA;DF;23;2001;26,5;4;26;9;34,6;0,98;0,34;0,15;0,44;1;2;BFA;DF;23;2001;30;2384;79;77,9;26,5;27;86;21;3;20;0;1,07;33;44;-11;-0,42;-0,15;BFA;DF;23;2001;26,5;7;1;1;32;17;2;41;29;32;0;;;;;;;;;;;;;;;;;;;;;;;
Calvin Raatsie;Excelsior;2526;NED-Eredivisie;NED;GK;23;2002;2;2;180;2,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;GK;23;2002;2,0;0;0;0;;0,0;0,0;;;0;0;NED;GK;23;2002;2;180;90;5,9;2,0;2;90;2;0;;25;0,0;2;6;-4;-2,0;-1,72;NED;GK;23;2002;2,0;0;0;0;1;0;0;0;0;0;0;NED;GK;23;2002;2;2;180;2,0;6;3,0;16;10;62,5;0;0;2;0;0,0;0;0;0;0;
Casper Widell;Excelsior;2526;NED-Eredivisie;SWE;DF;22;2003;34;34;3053;33,9;1;1;2;1;0;0;2;0;0,03;0,03;0,06;0,03;0,06;SWE;DF;22;2003;33,9;1;19;4;21,1;0,56;0,12;0,05;0,25;0;0;SWE;DF;22;2003;34;3053;90;99,8;33,9;34;90;33;0;;0;1,12;43;56;-13;-0,38;-0,38;SWE;DF;22;2003;33,9;2;0;0;24;9;0;3;35;21;0;;;;;;;;;;;;;;;;;;;;;;;
Chris Nadje;Excelsior;2526;NED-Eredivisie;FRA;MF;23;2001;7;2;237;2,6;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;FRA;MF;23;2001;2,6;0;4;0;0,0;1,52;0,0;0,0;;0;0;FRA;MF;23;2001;7;237;34;7,7;2,6;2;63;0;5;22;4;1,14;4;4;0;0,0;0,41;FRA;MF;23;2001;2,6;2;0;0;4;6;0;3;2;2;0;;;;;;;;;;;;;;;;;;;;;;;
Derensili Fernandes;Excelsior;2526;NED-Eredivisie;NED;MF,FW;24;2001;33;30;2484;27,6;6;3;9;6;0;0;0;0;0,22;0,11;0,33;0,22;0,33;NED;MF,FW;24;2001;27,6;6;60;20;33,3;2,17;0,72;0,1;0,3;0;0;NED;MF,FW;24;2001;33;2484;75;81,2;27,6;30;79;8;3;36;1;1,06;32;45;-13;-0,47;-0,47;NED;MF,FW;24;2001;27,6;0;0;0;42;30;4;71;11;13;0;;;;;;;;;;;;;;;;;;;;;;;
Emil Hansson;Excelsior;2526;NED-Eredivisie;SWE;MF,FW;27;1998;12;8;576;6,4;1;1;2;1;0;0;1;0;0,16;0,16;0,31;0,16;0,31;SWE;MF,FW;27;1998;6,4;1;8;5;62,5;1,25;0,78;0,13;0,2;0;0;SWE;MF,FW;27;1998;12;576;48;18,8;6,4;8;60;0;4;23;2;1,25;8;9;-1;-0,16;0,28;SWE;MF,FW;27;1998;6,4;1;0;0;3;1;0;40;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Gijs van den Berg;Excelsior;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MF;;;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guilliano Cairo;Excelsior;2526;NED-Eredivisie;;;;;1;0;6;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;;;;;0,1;0;0;0;;0,0;0,0;;;0;0;;;;;1;6;6;0,2;0,1;0;;0;1;6;15;3,0;1;0;1;15,0;15,41;;;;;0,1;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Gyan de Regt;Excelsior;2526;NED-Eredivisie;NED;MF,FW;21;2003;34;31;2656;29,5;3;7;10;3;0;0;3;0;0,1;0,24;0,34;0,1;0,34;NED;MF,FW;21;2003;29,5;3;42;17;40,5;1,42;0,58;0,07;0,18;0;0;NED;MF,FW;21;2003;34;2656;78;86,8;29,5;31;83;21;3;24;0;1,12;40;50;-10;-0,34;0,33;NED;MF,FW;21;2003;29,5;3;0;0;33;23;9;190;9;14;0;;;;;;;;;;;;;;;;;;;;;;;
Ilias Bronkhorst;Excelsior;2526;NED-Eredivisie;NED;DF;28;1997;33;26;2349;26,1;2;0;2;2;0;0;6;0;0,08;0,0;0,08;0,08;0,08;NED;DF;28;1997;26,1;2;13;4;30,8;0,5;0,15;0,15;0,5;0;0;NED;DF;28;1997;33;2349;71;76,8;26,1;26;85;20;7;22;0;1,15;29;41;-12;-0,46;-0,33;NED;DF;28;1997;26,1;6;0;0;30;22;0;79;29;25;0;;;;;;;;;;;;;;;;;;;;;;;
Irakli Yegoian;Excelsior;2526;NED-Eredivisie;GEO;MF;21;2004;31;30;2672;29,7;5;2;7;5;0;0;2;0;0,17;0,07;0,24;0,17;0,24;GEO;MF;21;2004;29,7;5;54;14;25,9;1,82;0,47;0,09;0,36;0;0;GEO;MF;21;2004;31;2672;86;87,3;29,7;30;88;24;1;31;0;1,23;39;46;-7;-0,24;1,16;GEO;MF;21;2004;29,7;2;0;0;22;36;3;36;35;34;0;;;;;;;;;;;;;;;;;;;;;;;
Jerolldino Bergraaf;Excelsior;2526;NED-Eredivisie;NED;FW;19;2006;24;10;1050;11,7;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;NED;FW;19;2006;11,7;0;19;3;15,8;1,63;0,26;0,0;0,0;0;0;NED;FW;19;2006;24;1050;44;34,3;11,7;10;71;1;14;24;4;1,25;15;22;-7;-0,6;-0,33;NED;FW;19;2006;11,7;1;0;0;23;13;4;1;3;4;0;;;;;;;;;;;;;;;;;;;;;;;
Lennard Hartjes;Excelsior;2526;NED-Eredivisie;NED;MF;22;2003;21;21;1552;17,2;1;0;1;1;0;0;1;0;0,06;0,0;0,06;0,06;0,06;NED;MF;22;2003;17,2;1;11;2;18,2;0,64;0,12;0,09;0,5;0;0;NED;MF;22;2003;21;1552;74;50,7;17,2;21;74;5;0;;1;1,29;26;26;0;0,0;0,78;NED;MF;22;2003;17,2;1;0;0;15;12;0;7;20;24;0;;;;;;;;;;;;;;;;;;;;;;;
Lewis Schouten;Excelsior;2526;NED-Eredivisie;NED;DF,MF;21;2004;24;14;1357;15,1;1;0;1;1;0;0;1;0;0,07;0,0;0,07;0,07;0,07;NED;DF,MF;21;2004;15,1;1;12;5;41,7;0,8;0,33;0,08;0,2;0;0;NED;DF,MF;21;2004;24;1357;57;44,3;15,1;14;82;8;10;22;5;1,25;25;21;4;0,27;1,16;NED;DF,MF;21;2004;15,1;1;0;0;20;10;1;4;17;16;0;;;;;;;;;;;;;;;;;;;;;;;
Mathijs Tielemans;Excelsior;2526;NED-Eredivisie;NED;MF;23;2002;2;2;131;1,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;MF;23;2002;1,5;0;1;1;100,0;0,69;0,69;0,0;0,0;0;0;NED;MF;23;2002;2;131;66;4,3;1,5;2;66;0;0;;11;0,5;1;4;-3;-2,06;-1,75;NED;MF;23;2002;1,5;0;0;0;2;1;0;3;3;0;0;;;;;;;;;;;;;;;;;;;;;;;
Mike van Duinen;Excelsior;2526;NED-Eredivisie;NED;FW;33;1991;28;5;720;8,0;1;2;3;1;0;0;1;0;0,12;0,25;0,37;0,12;0,37;NED;FW;33;1991;8,0;1;18;4;22,2;2,25;0,5;0,06;0,25;0;0;NED;FW;33;1991;28;720;26;23,5;8,0;5;72;0;23;16;6;1,0;9;13;-4;-0,5;-0,15;NED;FW;33;1991;8,0;1;0;0;28;4;2;0;2;9;0;;;;;;;;;;;;;;;;;;;;;;;
Miliano Jonathans;Excelsior;2526;NED-Eredivisie;IDN;MF;21;2004;9;1;227;2,5;2;0;2;2;0;0;1;0;0,79;0,0;0,79;0,79;0,79;IDN;MF;21;2004;2,5;2;8;4;50,0;3,17;1,59;0,25;0,5;0;0;IDN;MF;21;2004;9;227;25;7,4;2,5;1;64;0;8;20;0;0,78;7;2;5;1,98;2,55;IDN;MF;21;2004;2,5;1;0;0;5;9;0;9;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Nesto Groen;Excelsior;2526;NED-Eredivisie;NED;FW;21;2004;1;0;19;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;FW;21;2004;0,2;0;0;0;;0,0;0,0;;;0;0;NED;FW;21;2004;1;19;19;0,6;0,2;0;;0;1;19;1;0,0;0;0;0;0,0;0,38;NED;FW;21;2004;0,2;0;0;0;1;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Noa El Hamdaoui;Excelsior;2526;NED-Eredivisie;;MF;;;1;0;18;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;;MF;;;0,2;0;0;0;;0,0;0,0;;;0;0;;MF;;;1;18;18;0,6;0,2;0;;0;1;18;7;0,0;0;0;0;0,0;0,38;;MF;;;0,2;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Noah Naujoks;Excelsior;2526;NED-Eredivisie;NED;MF,FW;23;2002;31;29;2320;25,8;10;1;11;8;2;2;3;0;0,39;0,04;0,43;0,31;0,35;NED;MF,FW;23;2002;25,8;10;63;24;38,1;2,44;0,93;0,16;0,42;2;2;NED;MF,FW;23;2002;31;2320;75;75,8;25,8;29;78;13;2;23;0;1,03;34;43;-9;-0,35;0,14;NED;MF,FW;23;2002;25,8;3;0;0;47;30;3;12;19;27;0;;;;;;;;;;;;;;;;;;;;;;;
Nolan Martens;Excelsior;2526;NED-Eredivisie;BEL;DF;21;2004;9;6;478;5,3;0;1;1;0;0;0;0;0;0,0;0,19;0,19;0,0;0,19;BEL;DF;21;2004;5,3;0;1;0;0,0;0,19;0,0;0,0;;0;0;BEL;DF;21;2004;9;478;53;15,6;5,3;6;72;0;3;15;11;1,22;7;8;-1;-0,19;0,23;BEL;DF;21;2004;5,3;0;0;0;3;0;1;11;6;9;0;;;;;;;;;;;;;;;;;;;;;;;
Rick Meissen;Excelsior;2526;NED-Eredivisie;NED;DF;23;2002;33;28;2511;27,9;0;3;3;0;0;0;4;0;0,0;0,11;0,11;0,0;0,11;NED;DF;23;2002;27,9;0;13;6;46,2;0,47;0,22;0,0;0,0;0;0;NED;DF;23;2002;33;2511;76;82,1;27,9;28;84;20;5;30;1;1,12;38;40;-2;-0,07;1,73;NED;DF;23;2002;27,9;4;0;0;25;15;0;6;49;22;0;;;;;;;;;;;;;;;;;;;;;;;
Simon Janssen;Excelsior;2526;NED-Eredivisie;NED;DF;24;2000;13;5;510;5,7;0;1;1;0;0;0;0;0;0,0;0,18;0,18;0,0;0,18;NED;DF;24;2000;5,7;0;6;5;83,3;1,06;0,88;0,0;0,0;0;0;NED;DF;24;2000;13;510;39;16,7;5,7;5;76;1;8;16;13;1,08;7;13;-6;-1,06;-0,81;NED;DF;24;2000;5,7;0;0;0;4;6;2;22;6;6;0;;;;;;;;;;;;;;;;;;;;;;;
Stan Henderikx;Excelsior;2526;NED-Eredivisie;NED;DF;22;2003;10;5;531;5,9;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;NED;DF;22;2003;5,9;0;4;3;75,0;0,68;0,51;0,0;0,0;0;0;NED;DF;22;2003;10;531;53;17,4;5,9;5;76;4;5;30;17;0,7;2;17;-15;-2,54;-2,61;NED;DF;22;2003;5,9;0;1;0;7;4;0;2;12;7;0;;;;;;;;;;;;;;;;;;;;;;;
Stefan Mitrović;Excelsior;2526;NED-Eredivisie;SRB;MF,FW;22;2002;9;2;261;2,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;SRB;MF,FW;22;2002;2,9;0;7;2;28,6;2,41;0,69;0,0;0,0;0;0;SRB;MF,FW;22;2002;9;261;29;8,5;2,9;2;50;0;7;23;2;1,44;2;4;-2;-0,69;-0,34;SRB;MF,FW;22;2002;2,9;0;0;0;5;6;0;17;2;1;0;;;;;;;;;;;;;;;;;;;;;;;
Stijn Middendorp;Excelsior;2526;NED-Eredivisie;;MF;;;6;2;199;2,2;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;;MF;;;2,2;0;1;0;0,0;0,45;0,0;0,0;;0;0;;MF;;;6;199;33;6,5;2,2;2;70;0;4;15;8;1,0;0;6;-6;-2,71;-2,49;;MF;;;2,2;0;1;0;0;2;0;1;5;3;0;;;;;;;;;;;;;;;;;;;;;;;
Stijn van Gassel;Excelsior;2526;NED-Eredivisie;NED;GK;28;1996;32;32;2819;31,3;0;1;1;0;0;0;0;0;0,0;0,03;0,03;0,0;0,03;NED;GK;28;1996;31,3;0;0;0;;0,0;0,0;;;0;0;NED;GK;28;1996;32;2819;88;92,1;31,3;32;88;31;0;;0;1,19;41;46;-5;-0,16;2,83;NED;GK;28;1996;31,3;0;0;0;0;4;0;0;0;0;0;NED;GK;28;1996;32;32;2819;31,3;46;1,47;163;117;71,8;10;8;14;6;18,8;4;3;0;1;0,0
Szymon Włodarczyk;Excelsior;2526;NED-Eredivisie;POL;FW;22;2003;23;9;757;8,4;3;1;4;3;0;1;1;0;0,36;0,12;0,48;0,36;0,48;POL;FW;22;2003;8,4;3;21;10;47,6;2,5;1,19;0,14;0,3;0;1;POL;FW;22;2003;23;757;33;24,7;8,4;9;61;0;14;15;5;1,09;13;10;3;0,36;0,98;POL;FW;22;2003;8,4;1;0;0;10;4;2;4;0;4;0;;;;;;;;;;;;;;;;;;;;;;;
Tijmen Holla;Excelsior;2526;NED-Eredivisie;;GK;;;1;0;61;0,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;;GK;;;0,7;0;0;0;;0,0;0,0;;;0;0;;GK;;;1;61;61;2,0;0,7;0;;0;1;61;8;0,0;0;4;-4;-5,9;-5,63;;GK;;;0,7;0;0;0;1;0;0;0;0;0;0;;GK;;;1;0;61;0,7;4;5,9;7;3;42,9;0;0;0;0;;1;1;0;0;0,0
Yoon Doyong;Excelsior;2526;NED-Eredivisie;KOR;MF;18;2006;6;0;103;1,1;1;0;1;1;0;0;1;0;0,87;0,0;0,87;0,87;0,87;KOR;MF;18;2006;1,1;1;5;2;40,0;4,37;1,75;0,2;0,5;0;0;KOR;MF;18;2006;6;103;17;3,4;1,1;0;;0;6;17;9;0,0;1;5;-4;-3,5;-3,22;KOR;MF;18;2006;1,1;1;0;0;3;3;0;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;
Zach Booth;Excelsior;2526;NED-Eredivisie;USA;MF;21;2004;3;1;106;1,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;USA;MF;21;2004;1,2;0;1;1;100,0;0,85;0,85;0,0;0,0;0;0;USA;MF;21;2004;3;106;35;3,5;1,2;1;66;0;2;20;1;0,0;2;3;-1;-0,85;-0,48;USA;MF;21;2004;1,2;0;0;0;4;0;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Anel Ahmedhodžić;Feyenoord;2526;NED-Eredivisie;BIH;DF;26;1999;26;26;2206;24,5;0;1;1;0;0;0;7;1;0,0;0,04;0,04;0,0;0,04;BIH;DF;26;1999;24,5;0;15;1;6,7;0,61;0,04;0,0;0,0;0;0;BIH;DF;26;1999;26;2206;85;72,1;24,5;26;85;20;0;;0;1,81;54;35;19;0,78;0,04;BIH;DF;26;1999;24,5;7;1;1;30;17;0;1;35;17;0;;;;;;;;;;;;;;;;;;;;;;;
Anis Hadj Moussa;Feyenoord;2526;NED-Eredivisie;ALG;MF,FW;23;2002;30;30;2545;28,3;11;6;17;11;0;0;4;1;0,39;0,21;0,6;0,39;0,6;ALG;MF,FW;23;2002;28,3;11;77;32;41,6;2,72;1,13;0,14;0,34;0;0;ALG;MF,FW;23;2002;30;2545;85;83,2;28,3;30;85;20;0;;0;1,97;62;37;25;0,88;0,71;ALG;MF,FW;23;2002;28,3;4;1;0;15;35;3;217;8;15;0;;;;;;;;;;;;;;;;;;;;;;;
Arman Nahany;Feyenoord;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;MF;17;2008;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ayase Ueda;Feyenoord;2526;NED-Eredivisie;JPN;FW;26;1998;31;31;2518;28,0;25;1;26;24;1;1;2;0;0,89;0,04;0,93;0,86;0,89;JPN;FW;26;1998;28,0;25;102;46;45,1;3,65;1,64;0,25;0,54;1;1;JPN;FW;26;1998;31;2518;81;82,3;28,0;31;81;14;0;;0;1,9;56;35;21;0,75;-0,08;JPN;FW;26;1998;28,0;2;0;0;24;60;8;6;3;6;0;;;;;;;;;;;;;;;;;;;;;;;
Aymen Sliti;Feyenoord;2526;NED-Eredivisie;NED;MF;19;2006;19;3;484;5,4;1;0;1;1;0;0;0;0;0,19;0,0;0,19;0,19;0,19;NED;MF;19;2006;5,4;1;11;3;27,3;2,05;0,56;0,09;0,33;0;0;NED;MF;19;2006;19;484;25;15,8;5,4;3;60;0;16;19;13;1,53;8;9;-1;-0,19;-1,13;NED;MF;19;2006;5,4;0;0;0;6;7;1;49;2;1;0;;;;;;;;;;;;;;;;;;;;;;;
Ayoub Ouarghi;Feyenoord;2526;NED-Eredivisie;NED;MF;17;2008;1;0;8;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;MF;17;2008;0,1;0;0;0;;0,0;0,0;;;0;0;NED;MF;17;2008;1;8;8;0,3;0,1;0;;0;1;8;2;3,0;1;1;0;0,0;-0,77;NED;MF;17;2008;0,1;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Bart Nieuwkoop;Feyenoord;2526;NED-Eredivisie;NED;DF;29;1996;17;5;545;6,1;1;0;1;1;0;0;3;0;0,17;0,0;0,17;0,17;0,17;NED;DF;29;1996;6,1;1;5;2;40,0;0,83;0,33;0,2;0,5;0;0;NED;DF;29;1996;17;545;32;17,8;6,1;5;57;0;12;22;5;2,18;13;4;9;1,49;0,88;NED;DF;29;1996;6,1;3;0;0;13;4;0;10;8;17;0;;;;;;;;;;;;;;;;;;;;;;;
Calvin Stengs;Feyenoord;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;FW,MF;26;1998;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
