player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Jan Urbich;Gladbach;2526;GER-Bundesliga;GER;DF;21;2004;3;0;39;0,4;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;DF;21;2004;0,4;0;0;0;;0,0;0,0;;;0;0;GER;DF;21;2004;3;39;13;1,3;0,4;0;;0;3;13;4;1,33;0;1;-1;-2,31;-2,01;GER;DF;21;2004;0,4;0;0;0;1;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Jens Castrop;Gladbach;2526;GER-Bundesliga;KOR;MF;22;2003;26;20;1584;17,6;3;1;4;3;0;0;2;2;0,17;0,06;0,23;0,17;0,23;KOR;MF;22;2003;17,6;3;30;12;40,0;1,7;0,68;0,1;0,25;0;0;KOR;MF;22;2003;26;1584;61;51,8;17,6;20;74;4;6;17;1;1,0;21;31;-10;-0,57;-0,51;KOR;MF;22;2003;17,6;2;2;0;31;26;3;21;17;27;0;;;;;;;;;;;;;;;;;;;;;;;
Joe Scally;Gladbach;2526;GER-Bundesliga;USA;DF,MF;22;2002;32;29;2608;29,0;2;3;5;2;0;0;8;0;0,07;0,1;0,17;0,07;0,17;USA;DF,MF;22;2002;29,0;2;16;10;62,5;0,55;0,35;0,13;0,2;0;0;USA;DF,MF;22;2002;32;2608;82;85,2;29,0;29;88;23;3;18;1;1,19;38;40;-2;-0,07;1,72;USA;DF,MF;22;2002;29,0;8;0;0;33;51;3;47;18;27;1;;;;;;;;;;;;;;;;;;;;;;;
Jonas Omlin;Gladbach;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SUI;GK;31;1994;0;;;;;0;;0;0;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin Diks;Gladbach;2526;GER-Bundesliga;IDN;DF;28;1996;30;28;2464;27,4;5;0;5;1;4;4;6;0;0,18;0,0;0,18;0,04;0,04;IDN;DF;28;1996;27,4;5;23;13;56,5;0,84;0,47;0,22;0,38;4;4;IDN;DF;28;1996;30;2464;82;80,5;27,4;28;87;23;2;18;0;1,2;40;43;-3;-0,11;1,1;IDN;DF;28;1996;27,4;6;0;0;15;22;1;5;24;30;0;;;;;;;;;;;;;;;;;;;;;;;
Kevin Stöger;Gladbach;2526;GER-Bundesliga;AUT;MF;31;1993;29;15;1324;14,7;1;1;2;1;0;1;3;0;0,07;0,07;0,14;0,07;0,14;AUT;MF;31;1993;14,7;1;23;7;30,4;1,56;0,48;0,04;0,14;0;1;AUT;MF;31;1993;29;1324;46;43,3;14,7;15;73;2;14;17;5;1,0;13;25;-12;-0,82;-0,87;AUT;MF;31;1993;14,7;3;0;0;23;29;0;61;13;20;0;;;;;;;;;;;;;;;;;;;;;;;
Kōta Takai;Gladbach;2526;GER-Bundesliga;JPN;DF;20;2004;8;3;342;3,8;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;JPN;DF;20;2004;3,8;0;3;2;66,7;0,79;0,53;0,0;0,0;0;0;JPN;DF;20;2004;8;342;43;11,2;3,8;3;90;3;5;14;5;0,75;2;10;-8;-2,11;-2,01;JPN;DF;20;2004;3,8;1;0;0;3;3;0;0;4;4;0;;;;;;;;;;;;;;;;;;;;;;;
Luca Netz;Gladbach;2526;GER-Bundesliga;GER;MF,DF;22;2003;15;10;940;10,4;0;2;2;0;0;0;1;0;0,0;0,19;0,19;0,0;0,19;GER;MF,DF;22;2003;10,4;0;2;0;0,0;0,19;0,0;0,0;;0;0;GER;MF,DF;22;2003;15;940;63;30,7;10,4;10;86;7;5;17;5;0,93;14;10;4;0,38;1,02;GER;MF,DF;22;2003;10,4;1;0;0;8;2;0;26;7;10;0;;;;;;;;;;;;;;;;;;;;;;;
Lukas Ullrich;Gladbach;2526;GER-Bundesliga;GER;DF,MF;21;2004;23;14;1305;14,5;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;GER;DF,MF;21;2004;14,5;0;10;2;20,0;0,69;0,14;0,0;0,0;0;0;GER;DF,MF;21;2004;23;1305;57;42,6;14,5;14;79;5;9;22;11;0,78;19;29;-10;-0,69;-0,64;GER;DF,MF;21;2004;14,5;2;0;0;17;11;1;38;21;17;0;;;;;;;;;;;;;;;;;;;;;;;
Marvin Friedrich;Gladbach;2526;GER-Bundesliga;GER;DF;29;1995;6;1;152;1,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;DF;29;1995;1,7;0;0;0;;0,0;0,0;;;0;0;GER;DF;29;1995;6;152;25;5,0;1,7;1;90;1;5;12;14;1,5;2;5;-3;-1,78;-1,53;GER;DF;29;1995;1,7;0;0;0;2;2;0;0;1;3;0;;;;;;;;;;;;;;;;;;;;;;;
Moritz Nicolas;Gladbach;2526;GER-Bundesliga;GER;GK;27;1997;34;34;3060;34,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;GER;GK;27;1997;34,0;0;0;0;;0,0;0,0;;;0;0;GER;GK;27;1997;34;3060;90;100,0;34,0;34;90;34;0;;0;1,12;42;53;-11;-0,32;;GER;GK;27;1997;34,0;1;0;0;0;3;0;0;0;1;0;GER;GK;27;1997;34;34;3060;34,0;53;1,56;189;136;72,0;9;11;14;13;38,2;5;5;0;0;0,0
Nico Elvedi;Gladbach;2526;GER-Bundesliga;SUI;DF;28;1996;33;33;2966;33,0;0;2;2;0;0;0;5;0;0,0;0,06;0,06;0,0;0,06;SUI;DF;28;1996;33,0;0;9;0;0,0;0,27;0,0;0,0;;0;0;SUI;DF;28;1996;33;2966;90;96,9;33,0;33;90;32;0;;0;1,15;41;50;-9;-0,27;1,64;SUI;DF;28;1996;33,0;5;0;0;18;16;1;1;40;32;0;;;;;;;;;;;;;;;;;;;;;;;
Niklas Swider;Gladbach;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;MF;18;2007;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oscar Fraulo;Gladbach;2526;GER-Bundesliga;DEN;MF;21;2003;4;0;43;0,5;1;0;1;1;0;0;0;0;2,09;0,0;2,09;2,09;2,09;DEN;MF;21;2003;0,5;1;1;1;100,0;2,09;2,09;1,0;1,0;0;0;DEN;MF;21;2003;4;43;11;1,4;0,5;0;;0;4;11;9;1,75;1;0;1;2,09;2,45;DEN;MF;21;2003;0,5;0;0;0;3;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Philipp Sander;Gladbach;2526;GER-Bundesliga;GER;DF,MF;27;1998;30;29;2445;27,2;2;0;2;2;0;0;4;0;0,07;0,0;0,07;0,07;0,07;GER;DF,MF;27;1998;27,2;2;25;8;32,0;0,92;0,29;0,08;0,25;0;0;GER;DF,MF;27;1998;30;2445;82;79,9;27,2;29;83;18;1;30;1;1,0;35;39;-4;-0,15;0,88;GER;DF,MF;27;1998;27,2;4;0;0;28;14;0;28;50;42;1;;;;;;;;;;;;;;;;;;;;;;;
Robin Hack;Gladbach;2526;GER-Bundesliga;GER;MF;26;1998;8;3;320;3,6;1;0;1;1;0;0;1;0;0,28;0,0;0,28;0,28;0,28;GER;MF;26;1998;3,6;1;11;4;36,4;3,09;1,13;0,09;0,25;0;0;GER;MF;26;1998;8;320;40;10,5;3,6;3;80;2;5;16;2;1,38;3;4;-1;-0,28;0,05;GER;MF;26;1998;3,6;1;0;0;4;3;1;14;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Rocco Reitz;Gladbach;2526;GER-Bundesliga;GER;MF;23;2002;31;31;2627;29,2;0;4;4;0;0;0;8;1;0,0;0,14;0,14;0,0;0,14;GER;MF;23;2002;29,2;0;47;14;29,8;1,61;0,48;0,0;0,0;0;0;GER;MF;23;2002;31;2627;85;85,8;29,2;31;85;19;0;;0;1,03;27;46;-19;-0,65;-2,31;GER;MF;23;2002;29,2;8;1;0;35;55;6;86;49;42;0;;;;;;;;;;;;;;;;;;;;;;;
Shuto Machino;Gladbach;2526;GER-Bundesliga;JPN;FW,MF;25;1999;32;9;1076;12,0;3;1;4;3;0;0;2;0;0,25;0,08;0,33;0,25;0,33;JPN;FW,MF;25;1999;12,0;3;25;11;44,0;2,09;0,92;0,12;0,27;0;0;JPN;FW,MF;25;1999;32;1076;34;35,2;12,0;9;79;2;23;16;1;1,16;13;32;-19;-1,59;-1,95;JPN;FW,MF;25;1999;12,0;2;0;0;14;11;9;10;3;5;0;;;;;;;;;;;;;;;;;;;;;;;
Tiago Cardoso;Gladbach;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LUX;GK;19;2006;0;;;;;0;;0;0;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tim Kleindienst;Gladbach;2526;GER-Bundesliga;GER;FW;29;1995;3;0;7;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;FW;29;1995;0,1;0;0;0;;0,0;0,0;;;0;0;GER;FW;29;1995;3;7;2;0,2;0,1;0;;0;3;2;0;2,33;1;0;1;12,86;13,21;GER;FW;29;1995;0,1;0;0;0;1;0;1;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Tobias Sippel;Gladbach;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;GK;37;1988;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wael Mohya;Gladbach;2526;GER-Bundesliga;GER;MF,FW;16;2008;15;6;552;6,1;2;1;3;2;0;0;1;0;0,33;0,16;0,49;0,33;0,49;GER;MF,FW;16;2008;6,1;2;11;5;45,5;1,79;0,82;0,18;0,4;0;0;GER;MF,FW;16;2008;15;552;37;18,0;6,1;6;63;0;9;20;10;1,07;6;9;-3;-0,49;-0,2;GER;MF,FW;16;2008;6,1;1;0;0;4;13;0;8;2;7;0;;;;;;;;;;;;;;;;;;;;;;;
Yannik Engelhardt;Gladbach;2526;GER-Bundesliga;GER;MF;24;2001;31;29;2487;27,6;2;2;4;2;0;0;7;0;0,07;0,07;0,14;0,07;0,14;GER;MF;24;2001;27,6;2;21;5;23,8;0,76;0,18;0,1;0,4;0;0;GER;MF;24;2001;31;2487;80;81,3;27,6;29;85;22;2;18;0;1,19;38;39;-1;-0,04;1,53;GER;MF;24;2001;27,6;7;0;0;41;34;0;6;36;23;0;;;;;;;;;;;;;;;;;;;;;;;
Aboubaka Soumahoro;Hamburger SV;2526;GER-Bundesliga;FRA;MF,DF;20;2005;4;2;136;1,5;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;FRA;MF,DF;20;2005;1,5;0;0;0;;0,0;0,0;;;0;0;FRA;MF,DF;20;2005;4;136;34;4,4;1,5;2;52;0;2;17;7;1,0;0;5;-5;-3,31;-3,03;FRA;MF,DF;20;2005;1,5;1;0;0;3;0;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Albert Grønbaek;Hamburger SV;2526;GER-Bundesliga;DEN;MF;24;2001;7;6;492;5,5;1;2;3;1;0;0;0;0;0,18;0,37;0,55;0,18;0,55;DEN;MF;24;2001;5,5;1;8;4;50,0;1,46;0,73;0,13;0,25;0;0;DEN;MF;24;2001;7;492;70;16,1;5,5;6;78;2;1;24;1;1,14;8;11;-3;-0,55;-0,16;DEN;MF;24;2001;5,5;0;0;0;2;6;0;6;11;10;0;;;;;;;;;;;;;;;;;;;;;;;
Albert Sambi Lokonga;Hamburger SV;2526;GER-Bundesliga;BEL;MF;25;1999;26;20;1710;19,0;5;0;5;5;0;0;3;0;0,26;0,0;0,26;0,26;0,26;BEL;MF;25;1999;19,0;5;19;11;57,9;1,0;0,58;0,26;0,45;0;0;BEL;MF;25;1999;26;1710;66;55,9;19,0;20;81;9;6;14;1;1,23;29;29;0;0,0;0,93;BEL;MF;25;1999;19,0;3;0;0;20;27;0;13;13;13;0;;;;;;;;;;;;;;;;;;;;;;;
Alexander Røssing-Lelesiit;Hamburger SV;2526;GER-Bundesliga;NOR;FW,MF;18;2007;11;5;321;3,6;0;1;1;0;0;0;3;1;0,0;0,28;0,28;0,0;0,28;NOR;FW,MF;18;2007;3,6;0;2;2;100,0;0,56;0,56;0,0;0,0;0;0;NOR;FW,MF;18;2007;11;321;29;10,5;3,6;5;53;0;6;9;4;1,09;1;10;-9;-2,52;-2,36;NOR;FW,MF;18;2007;3,6;3;1;1;13;7;1;4;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Bakery Jatta;Hamburger SV;2526;GER-Bundesliga;GAM;MF;27;1998;15;12;911;10,1;1;1;2;1;0;0;1;0;0,1;0,1;0,2;0,1;0,2;GAM;MF;27;1998;10,1;1;11;4;36,4;1,09;0,4;0,09;0,25;0;0;GAM;MF;27;1998;15;911;61;29,8;10,1;12;71;2;3;20;1;1,33;16;12;4;0,4;1,15;GAM;MF;27;1998;10,1;1;0;0;13;5;2;19;8;11;0;;;;;;;;;;;;;;;;;;;;;;;
Damion Downs;Hamburger SV;2526;GER-Bundesliga;USA;FW;21;2004;12;6;536;6,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;USA;FW;21;2004;6,0;0;7;4;57,1;1,18;0,67;0,0;0,0;0;0;USA;FW;21;2004;12;536;45;17,5;6,0;6;70;0;6;20;3;1,0;4;8;-4;-0,67;-0,32;USA;FW;21;2004;6,0;0;0;0;8;1;2;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Daniel Elfadli;Hamburger SV;2526;GER-Bundesliga;LBY;DF;28;1997;21;15;1253;13,9;0;0;0;0;0;0;6;1;0,0;0,0;0,0;0,0;0,0;LBY;DF;28;1997;13,9;0;4;1;25,0;0,29;0,07;0,0;0,0;0;0;LBY;DF;28;1997;21;1253;60;40,9;13,9;15;77;8;6;17;8;1,14;15;21;-6;-0,43;-0,03;LBY;DF;28;1997;13,9;6;1;1;20;15;0;0;20;14;0;;;;;;;;;;;;;;;;;;;;;;;
Daniel Heuer Fernandes;Hamburger SV;2526;GER-Bundesliga;POR;GK;32;1992;33;33;2970;33,0;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;POR;GK;32;1992;33,0;0;1;0;0,0;0,03;0,0;0,0;;0;0;POR;GK;32;1992;33;2970;90;97,1;33,0;33;90;33;0;;1;1,12;39;53;-14;-0,42;-0,42;POR;GK;32;1992;33,0;3;0;0;0;4;0;0;0;0;0;POR;GK;32;1992;33;33;2970;33,0;53;1,61;158;105;66,5;9;10;14;6;18,2;10;6;2;2;25,0
Daniel Peretz;Hamburger SV;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ISR;GK;25;2000;0;;;;;0;;0;0;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emir Sahiti;Hamburger SV;2526;GER-Bundesliga;KVX;FW;26;1998;2;2;120;1,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;KVX;FW;26;1998;1,3;0;0;0;;0,0;0,0;;;0;0;KVX;FW;26;1998;2;120;60;3,9;1,3;2;60;0;0;;3;0,5;0;1;-1;-0,75;-0,35;KVX;FW;26;1998;1,3;0;0;0;0;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Fabio Baldé;Hamburger SV;2526;GER-Bundesliga;POR;FW,MF;20;2005;16;3;448;5,0;1;1;2;1;0;0;1;0;0,2;0,2;0,4;0,2;0,4;POR;FW,MF;20;2005;5,0;1;9;4;44,4;1,81;0,8;0,11;0,25;0;0;POR;FW,MF;20;2005;16;448;28;14,6;5,0;3;72;0;13;18;4;1,35;6;15;-9;-1,81;-1,64;POR;FW,MF;20;2005;5,0;1;0;0;4;2;0;16;1;7;0;;;;;;;;;;;;;;;;;;;;;;;
Fabio Vieira;Hamburger SV;2526;GER-Bundesliga;POR;MF,FW;25;2000;29;25;2206;24,5;7;5;12;6;1;1;4;2;0,29;0,2;0,49;0,24;0,45;POR;MF,FW;25;2000;24,5;7;59;19;32,2;2,41;0,78;0,12;0,37;1;1;POR;MF,FW;25;2000;29;2206;76;72,1;24,5;25;84;10;4;24;0;1,14;29;36;-7;-0,29;0,45;POR;MF,FW;25;2000;24,5;4;2;1;18;44;1;59;15;9;0;;;;;;;;;;;;;;;;;;;;;;;
Giorgi Gocholeishvili;Hamburger SV;2526;GER-Bundesliga;GEO;MF;24;2001;24;9;940;10,4;0;2;2;0;0;0;3;1;0,0;0,19;0,19;0,0;0,19;GEO;MF;24;2001;10,4;0;14;2;14,3;1,34;0,19;0,0;0,0;0;0;GEO;MF;24;2001;24;940;39;30,7;10,4;9;78;1;15;16;6;1,33;9;12;-3;-0,29;0,18;GEO;MF;24;2001;10,4;3;1;1;13;19;3;20;7;14;0;;;;;;;;;;;;;;;;;;;;;;;
Guilherme Ramos;Hamburger SV;2526;GER-Bundesliga;POR;DF;27;1997;8;0;48;0,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;POR;DF;27;1997;0,5;0;1;1;100,0;1,87;1,87;0,0;0,0;0;0;POR;DF;27;1997;8;48;6;1,6;0,5;0;;0;8;6;5;0,75;2;1;1;1,87;2,32;POR;DF;27;1997;0,5;0;0;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Hannes Hermann;Hamburger SV;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;GK;20;2005;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Immanuel Pherai;Hamburger SV;2526;GER-Bundesliga;SUR;FW,MF;24;2001;6;0;35;0,4;0;0;0;0;0;0;2;1;0,0;0,0;0,0;0,0;0,0;SUR;FW,MF;24;2001;0,4;0;1;0;0,0;2,57;0,0;0,0;;0;0;SUR;FW,MF;24;2001;6;35;6;1,1;0,4;0;;0;6;6;4;0,33;0;0;0;0,0;0,42;SUR;FW,MF;24;2001;0,4;2;1;1;4;2;0;4;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Jean-Luc Dompé;Hamburger SV;2526;GER-Bundesliga;FRA;FW,MF;29;1995;20;12;1138;12,6;3;0;3;2;1;1;0;0;0,24;0,0;0,24;0,16;0,16;FRA;FW,MF;29;1995;12,6;3;25;12;48,0;1,98;0,95;0,12;0,25;1;1;FRA;FW,MF;29;1995;20;1138;57;37,2;12,6;12;81;5;8;21;3;1,05;16;14;2;0,16;0,91;FRA;FW,MF;29;1995;12,6;0;0;0;2;9;4;82;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
Jonas Meffert;Hamburger SV;2526;GER-Bundesliga;GER;MF;30;1994;4;1;145;1,6;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;MF;30;1994;1,6;0;0;0;;0,0;0,0;;;0;0;GER;MF;30;1994;4;145;36;4,7;1,6;1;66;0;3;26;9;1,0;0;4;-4;-2,48;-2,17;GER;MF;30;1994;1,6;0;0;0;1;0;0;0;1;3;0;;;;;;;;;;;;;;;;;;;;;;;
Jordan Torunarigha;Hamburger SV;2526;GER-Bundesliga;GER;DF;27;1997;24;21;1962;21,8;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;GER;DF;27;1997;21,8;0;5;1;20,0;0,23;0,05;0,0;0,0;0;0;GER;DF;27;1997;24;1962;82;64,1;21,8;21;88;16;3;35;5;1,08;23;35;-12;-0,55;-0,39;GER;DF;27;1997;21,8;3;0;0;19;13;0;3;30;22;0;;;;;;;;;;;;;;;;;;;;;;;
Louis Lemke;Hamburger SV;2526;GER-Bundesliga;GER;DF;15;2009;1;0;1;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;DF;15;2009;0,0;0;0;0;;0,0;0,0;;;0;0;GER;DF;15;2009;1;1;1;0,0;0,0;0;;0;1;1;1;3,0;0;0;0;0,0;0,41;GER;DF;15;2009;0,0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Luka Vušković;Hamburger SV;2526;GER-Bundesliga;CRO;DF;18;2007;28;27;2442;27,1;6;0;6;5;1;1;6;0;0,22;0,0;0,22;0,18;0,18;CRO;DF;18;2007;27,1;6;32;10;31,3;1,18;0,37;0,19;0,6;1;1;CRO;DF;18;2007;28;2442;87;79,8;27,1;27;90;26;1;13;1;1,29;35;41;-6;-0,22;0,94;CRO;DF;18;2007;27,1;6;0;0;29;32;1;2;40;17;0;;;;;;;;;;;;;;;;;;;;;;;
Miro Muheim;Hamburger SV;2526;GER-Bundesliga;SUI;MF,DF;27;1998;29;27;2435;27,1;0;4;4;0;0;0;7;1;0,0;0,15;0,15;0,0;0,15;SUI;MF,DF;27;1998;27,1;0;24;7;29,2;0,89;0,26;0,0;0,0;0;0;SUI;MF,DF;27;1998;29;2435;84;79,6;27,1;27;88;23;2;30;0;1,1;33;42;-9;-0,33;0,39;SUI;MF,DF;27;1998;27,1;7;1;0;39;50;1;148;27;35;0;;;;;;;;;;;;;;;;;;;;;;;
Nicolai Remberg;Hamburger SV;2526;GER-Bundesliga;GER;MF;25;2000;32;32;2880;32,0;0;2;2;0;0;0;11;0;0,0;0,06;0,06;0,0;0,06;GER;MF;25;2000;32,0;0;17;8;47,1;0,53;0,25;0,0;0,0;0;0;GER;MF;25;2000;32;2880;90;94,1;32,0;32;90;32;0;;0;1,16;38;49;-11;-0,34;1,16;GER;MF;25;2000;32,0;11;0;0;44;48;1;5;43;27;0;;;;;;;;;;;;;;;;;;;;;;;
Nicolás Capaldo;Hamburger SV;2526;GER-Bundesliga;ARG;DF,MF;26;1998;26;24;2001;22,2;1;3;4;1;0;0;10;0;0,04;0,13;0,18;0,04;0,18;ARG;DF,MF;26;1998;22,2;1;22;6;27,3;0,99;0,27;0,05;0,17;0;0;ARG;DF,MF;26;1998;26;2001;77;65,4;22,2;24;82;12;2;14;1;1,04;27;34;-7;-0,31;0,28;ARG;DF,MF;26;1998;22,2;10;0;0;31;46;2;21;35;46;0;;;;;;;;;;;;;;;;;;;;;;;
Noah Katterbach;Hamburger SV;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;DF,MF;24;2001;0;;;;;0;;0;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Omar Megeed;Hamburger SV;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;MF;19;2005;0;;;;;0;;0;0;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Otto Stange;Hamburger SV;2526;GER-Bundesliga;GER;FW;18;2007;10;2;293;3,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;FW;18;2007;3,3;0;9;1;11,1;2,76;0,31;0,0;0,0;0;0;GER;FW;18;2007;10;293;29;9,6;3,3;2;70;0;8;19;6;0,6;3;5;-2;-0,61;-0,22;GER;FW;18;2007;3,3;0;0;0;5;6;0;6;0;3;0;;;;;;;;;;;;;;;;;;;;;;;
Philip Otele;Hamburger SV;2526;GER-Bundesliga;NGA;MF,FW;26;1999;9;7;471;5,2;1;1;2;1;0;0;3;1;0,19;0,19;0,38;0,19;0,38;NGA;MF,FW;26;1999;5,2;1;7;3;42,9;1,34;0,57;0,14;0,33;0;0;NGA;MF,FW;26;1999;9;471;52;15,4;5,2;7;65;0;2;7;2;1,33;9;6;3;0,57;1,16;NGA;MF,FW;26;1999;5,2;3;1;0;8;4;1;12;3;2;0;;;;;;;;;;;;;;;;;;;;;;;
Ransford Königsdörffer;Hamburger SV;2526;GER-Bundesliga;GHA;FW,MF;23;2001;33;29;2329;25,9;5;1;6;5;0;1;2;0;0,19;0,04;0,23;0,19;0,23;GHA;FW,MF;23;2001;25,9;5;65;22;33,8;2,51;0,85;0,08;0,23;0;1;GHA;FW,MF;23;2001;33;2329;71;76,1;25,9;29;76;5;4;29;0;1,12;33;44;-11;-0,43;-0,06;GHA;FW,MF;23;2001;25,9;2;0;0;25;32;28;21;6;4;0;;;;;;;;;;;;;;;;;;;;;;;
Rayan Philippe;Hamburger SV;2526;GER-Bundesliga;FRA;FW,MF;24;2000;28;13;1285;14,3;5;0;5;5;0;1;2;0;0,35;0,0;0,35;0,35;0,35;FRA;FW,MF;24;2000;14,3;5;39;16;41,0;2,73;1,12;0,13;0,31;0;1;FRA;FW,MF;24;2000;28;1285;46;42,0;14,3;13;73;1;15;22;4;1,0;15;17;-2;-0,14;0,47;FRA;FW,MF;24;2000;14,3;2;0;0;24;9;2;31;3;13;0;;;;;;;;;;;;;;;;;;;;;;;
